"machine_event_id","machine_id","machine_code","machine_name","started_at","temperature","vibration","pressure","rpm","power","humidity","is_breakdown"
11951,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 09:41:00.000 +0300,63.778270,2.990436,,2635.497924,0.717990,,0
11952,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 11:22:00.000 +0300,71.919737,2.875695,,2563.647196,0.639149,,0
11953,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 11:44:00.000 +0300,71.919737,2.875695,,2563.647196,0.639149,,0
11954,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 11:43:00.000 +0300,71.919737,2.875695,,2563.647196,0.639149,,0
11955,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 13:37:00.000 +0300,59.566226,2.810759,,2150.165082,0.523023,,0
11956,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 13:32:00.000 +0300,71.141980,2.774795,,2450.608175,0.664176,,0
11957,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 13:11:00.000 +0300,63.890012,1.945584,,2507.920387,0.817790,,0
11958,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 14:54:00.000 +0300,62.992449,2.321434,,2677.793783,0.512539,,0
11959,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 15:06:00.000 +0300,62.992449,2.321434,,2677.793783,0.512539,,0
11960,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 14:53:00.000 +0300,68.116282,2.174748,,2567.125843,0.512539,,0
11961,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 17:19:00.000 +0300,76.466475,2.620728,,2716.431292,0.701388,,0
11962,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 21:25:00.000 +0300,76.466475,2.620728,,2716.431292,0.701388,,0
11963,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 21:18:00.000 +0300,76.466475,2.620728,,2716.431292,0.701388,,0
11964,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 22:03:00.000 +0300,70.956975,1.743610,,1930.507663,0.598007,,0
11965,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 21:58:00.000 +0300,72.248212,2.395589,,2365.638999,0.660117,,0
11966,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 21:50:00.000 +0300,65.009127,1.949714,,2527.599358,0.609376,,0
11967,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-27 23:13:00.000 +0300,75.444785,3.410950,,2581.118010,0.605325,,0
11968,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-30 08:49:00.000 +0300,75.444785,3.410950,,2581.118010,0.605325,,0
11969,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-30 08:35:00.000 +0300,75.444785,3.410950,,2581.118010,0.605325,,0
11970,51,M-013-03,Токарный станок с ЧПУ №3,2025-04-30 10:10:00.000 +0300,63.972205,2.431951,,2311.735646,0.655948,,0
11971,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-09 16:35:00.000 +0300,63.972205,2.431951,,2311.735646,0.655948,,0
11972,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-09 16:24:00.000 +0300,63.972205,2.431951,,2311.735646,0.655948,,0
11973,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-09 17:31:00.000 +0300,68.458725,1.912040,,2758.088424,0.611430,,0
11974,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-11 16:29:00.000 +0300,68.458725,1.912040,,2758.088424,0.611430,,0
11975,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-11 16:04:00.000 +0300,68.458725,1.912040,,2758.088424,0.611430,,0
11976,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-11 18:06:00.000 +0300,71.357354,1.823149,,2523.875946,0.754707,,0
11977,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-12 12:50:00.000 +0300,71.357354,1.823149,,2523.875946,0.754707,,0
11978,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-12 12:31:00.000 +0300,71.357354,1.823149,,2523.875946,0.754707,,0
11979,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-12 13:56:00.000 +0300,70.975731,1.975826,,2711.464431,0.673673,,0
11980,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-18 10:38:00.000 +0300,70.975731,1.975826,,2711.464431,0.673673,,0
11981,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-18 10:34:00.000 +0300,70.975731,1.975826,,2711.464431,0.673673,,0
11982,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-18 11:44:00.000 +0300,60.027879,2.240399,,1937.525629,0.508680,,0
11983,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-18 11:39:00.000 +0300,61.097296,2.327045,,2311.258921,0.607046,,0
11984,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-18 11:14:00.000 +0300,66.104907,2.640445,,2486.414464,0.521543,,0
11985,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-18 12:33:00.000 +0300,62.483996,1.661260,,2229.184804,0.716750,,0
11986,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-19 08:40:00.000 +0300,62.483996,1.661260,,2229.184804,0.716750,,0
11987,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-19 08:28:00.000 +0300,62.483996,1.661260,,2229.184804,0.716750,,0
11988,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-19 10:46:00.000 +0300,69.749753,2.532741,,2396.123828,0.690294,,0
11989,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-19 11:50:00.000 +0300,69.749753,2.532741,,2396.123828,0.690294,,0
11990,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-19 11:29:00.000 +0300,69.749753,2.532741,,2396.123828,0.690294,,0
11991,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-19 13:41:00.000 +0300,73.579960,2.463278,,2264.780496,0.672760,,0
11992,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-20 12:17:00.000 +0300,73.579960,2.463278,,2264.780496,0.672760,,0
11993,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-20 12:05:00.000 +0300,73.579960,2.463278,,2264.780496,0.672760,,0
11994,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-20 12:59:04.303 +0300,67.885271,3.088830,,2487.078502,0.570009,,1
11995,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-20 13:48:00.000 +0300,68.465056,2.243217,,2503.913779,0.719467,,0
11996,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 07:58:00.000 +0300,68.465056,2.243217,,2503.913779,0.719467,,0
11997,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 07:56:00.000 +0300,68.465056,2.243217,,2503.913779,0.719467,,0
11998,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 09:36:00.000 +0300,69.539083,2.955705,,1939.128532,0.542997,,0
11999,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 09:31:00.000 +0300,69.515564,2.026187,,2536.135044,0.602269,,0
12000,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 09:19:00.000 +0300,66.776323,2.895404,,2453.198096,0.670242,,0
12001,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 11:02:00.000 +0300,78.535214,4.933694,,2516.377105,0.728054,,0
12002,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 14:18:00.000 +0300,78.535214,4.933694,,2516.377105,0.728054,,0
12003,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 14:06:00.000 +0300,78.535214,4.933694,,2516.377105,0.728054,,0
12004,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 15:21:00.000 +0300,67.176010,2.743308,,2108.729446,0.614272,,0
12005,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 14:36:00.000 +0300,64.353434,2.654570,,2643.308432,0.585539,,0
12006,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 14:22:00.000 +0300,78.535214,4.933694,,2516.377105,0.728054,,0
12007,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 15:24:00.000 +0300,63.198625,2.140623,,2235.392356,0.610498,,0
12008,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 15:16:00.000 +0300,62.427503,2.017631,,2459.672497,0.665447,,0
12009,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 15:00:00.000 +0300,63.682378,1.947366,,2458.583586,0.548578,,0
12010,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 16:53:00.000 +0300,69.861789,1.707905,,1957.558808,0.631082,,0
12011,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 16:48:00.000 +0300,60.990406,2.079094,,2490.212175,0.652409,,0
12012,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 16:28:00.000 +0300,67.741899,2.459312,,2698.520386,0.741303,,0
12013,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-27 18:56:00.000 +0300,67.605924,2.896484,,2492.087602,0.656815,,0
12014,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-31 12:36:00.000 +0300,67.605924,2.896484,,2492.087602,0.656815,,0
12015,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-31 12:32:00.000 +0300,67.605924,2.896484,,2492.087602,0.656815,,0
12016,51,M-013-03,Токарный станок с ЧПУ №3,2025-05-31 14:51:00.000 +0300,81.210921,3.080058,,2375.035288,0.641913,,0
12017,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-06 19:36:00.000 +0300,81.210921,3.080058,,2375.035288,0.641913,,0
12018,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-06 19:12:00.000 +0300,81.210921,3.080058,,2375.035288,0.641913,,0
12019,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-06 21:08:00.000 +0300,69.688877,4.557453,,2303.782364,0.600287,,0
12020,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-08 09:07:00.000 +0300,69.688877,4.557453,,2303.782364,0.600287,,0
12021,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-08 08:54:00.000 +0300,69.688877,4.557453,,2303.782364,0.600287,,0
12022,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-08 10:08:00.000 +0300,79.936099,2.915430,,2641.960089,0.580418,,0
12023,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-08 14:26:00.000 +0300,79.936099,2.915430,,2641.960089,0.580418,,0
12024,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-08 14:24:00.000 +0300,79.936099,2.915430,,2641.960089,0.580418,,0
12025,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-08 16:20:00.000 +0300,71.761473,2.834855,,2644.174340,0.651218,,0
12026,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-12 18:17:00.000 +0300,71.761473,2.834855,,2644.174340,0.651218,,0
12027,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-12 18:08:00.000 +0300,71.761473,2.834855,,2644.174340,0.651218,,0
12028,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-12 19:44:00.000 +0300,75.287009,3.020787,,2700.000456,0.632621,,0
12029,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-21 09:49:00.000 +0300,75.287009,3.020787,,2700.000456,0.632621,,0
12030,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-21 09:27:00.000 +0300,75.287009,3.020787,,2700.000456,0.632621,,0
12031,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-21 12:47:00.000 +0300,66.368479,2.868064,,1763.634366,0.609221,,0
12032,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-21 12:42:00.000 +0300,64.738171,2.101706,,2486.707532,0.821460,,0
12033,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-21 12:19:00.000 +0300,76.110030,3.056637,,2626.595680,0.585174,,0
12034,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-21 15:11:00.000 +0300,69.194967,3.072888,,2438.832676,0.612167,,0
12035,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-25 09:05:00.000 +0300,69.194967,3.072888,,2438.832676,0.612167,,0
12036,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-25 08:48:00.000 +0300,69.194967,3.072888,,2438.832676,0.612167,,0
12037,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-25 11:59:00.000 +0300,65.204912,2.645601,,2379.243923,0.678919,,0
12038,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-25 13:34:00.000 +0300,65.204912,2.645601,,2379.243923,0.678919,,0
12039,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-25 13:34:00.000 +0300,65.204912,2.645601,,2379.243923,0.678919,,0
12040,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-25 15:12:00.000 +0300,73.095178,2.854559,,2348.414977,0.647924,,0
12041,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-29 12:35:00.000 +0300,73.095178,2.854559,,2348.414977,0.647924,,0
12042,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-29 12:30:00.000 +0300,73.095178,2.854559,,2348.414977,0.647924,,0
12043,51,M-013-03,Токарный станок с ЧПУ №3,2025-06-29 15:03:00.000 +0300,66.760364,3.843633,,2551.133729,0.701170,,0
12044,52,M-013-04,Сварочный робот №4,2025-01-19 07:02:00.000 +0300,,,,,,,0
12045,52,M-013-04,Сварочный робот №4,2025-01-19 06:41:00.000 +0300,,,,,,,0
12046,52,M-013-04,Сварочный робот №4,2025-01-19 09:24:00.000 +0300,65.376538,2.898133,,,2.722320,,0
12047,52,M-013-04,Сварочный робот №4,2025-01-19 09:19:00.000 +0300,73.564623,2.145652,,,3.313246,,0
12048,52,M-013-04,Сварочный робот №4,2025-01-19 09:05:00.000 +0300,67.922078,2.337834,,,3.288255,,0
12049,52,M-013-04,Сварочный робот №4,2025-01-19 11:06:00.000 +0300,67.565823,2.195204,,,3.401484,,0
12050,52,M-013-04,Сварочный робот №4,2025-01-21 08:11:00.000 +0300,67.565823,2.195204,,,3.401484,,0
12051,52,M-013-04,Сварочный робот №4,2025-01-21 08:11:00.000 +0300,67.565823,2.195204,,,3.401484,,0
12052,52,M-013-04,Сварочный робот №4,2025-01-21 08:57:00.000 +0300,69.147431,3.330277,,,3.378283,,0
12053,52,M-013-04,Сварочный робот №4,2025-01-25 10:11:00.000 +0300,69.147431,3.330277,,,3.378283,,0
12054,52,M-013-04,Сварочный робот №4,2025-01-25 10:03:00.000 +0300,69.147431,3.330277,,,3.378283,,0
12055,52,M-013-04,Сварочный робот №4,2025-01-25 11:52:00.000 +0300,70.705943,2.884701,,,3.440072,,0
12056,52,M-013-04,Сварочный робот №4,2025-01-25 13:29:00.000 +0300,70.705943,2.884701,,,3.440072,,0
12057,52,M-013-04,Сварочный робот №4,2025-01-25 13:04:00.000 +0300,70.705943,2.884701,,,3.440072,,0
12058,52,M-013-04,Сварочный робот №4,2025-01-25 14:36:00.000 +0300,70.091669,1.722568,,,3.368059,,0
12059,52,M-013-04,Сварочный робот №4,2025-01-26 16:49:00.000 +0300,70.091669,1.722568,,,3.368059,,0
12060,52,M-013-04,Сварочный робот №4,2025-01-26 16:30:00.000 +0300,70.091669,1.722568,,,3.368059,,0
12061,52,M-013-04,Сварочный робот №4,2025-01-26 17:28:00.000 +0300,73.434087,3.374391,,,3.415258,,0
12062,52,M-013-04,Сварочный робот №4,2025-01-29 08:22:00.000 +0300,73.434087,3.374391,,,3.415258,,0
12063,52,M-013-04,Сварочный робот №4,2025-01-29 08:04:00.000 +0300,73.434087,3.374391,,,3.415258,,0
12064,52,M-013-04,Сварочный робот №4,2025-01-29 09:04:00.000 +0300,71.020239,1.898159,,,3.549047,,0
12065,52,M-013-04,Сварочный робот №4,2025-02-01 08:01:00.000 +0300,71.020239,1.898159,,,3.549047,,0
12066,52,M-013-04,Сварочный робот №4,2025-02-01 07:57:00.000 +0300,71.020239,1.898159,,,3.549047,,0
12067,52,M-013-04,Сварочный робот №4,2025-02-01 10:26:00.000 +0300,74.077235,2.764677,,,3.377933,,0
12068,52,M-013-04,Сварочный робот №4,2025-02-01 13:08:00.000 +0300,74.077235,2.764677,,,3.377933,,0
12069,52,M-013-04,Сварочный робот №4,2025-02-01 12:53:00.000 +0300,74.077235,2.764677,,,3.377933,,0
12070,52,M-013-04,Сварочный робот №4,2025-02-01 15:39:00.000 +0300,69.270773,2.480610,,,3.401634,,0
12071,52,M-013-04,Сварочный робот №4,2025-02-07 09:36:00.000 +0300,69.270773,2.480610,,,3.401634,,0
12072,52,M-013-04,Сварочный робот №4,2025-02-07 09:15:00.000 +0300,69.270773,2.480610,,,3.401634,,0
12073,52,M-013-04,Сварочный робот №4,2025-02-07 12:16:00.000 +0300,60.044195,2.145542,,,3.054933,,0
12074,52,M-013-04,Сварочный робот №4,2025-02-07 12:11:00.000 +0300,71.824901,2.502124,,,3.179615,,0
12075,52,M-013-04,Сварочный робот №4,2025-02-07 11:50:00.000 +0300,66.324691,2.517476,,,3.231261,,0
12076,52,M-013-04,Сварочный робот №4,2025-02-07 12:52:00.000 +0300,78.084824,2.320860,,,3.203344,,0
12077,52,M-013-04,Сварочный робот №4,2025-02-08 11:23:00.000 +0300,78.084824,2.320860,,,3.203344,,0
12078,52,M-013-04,Сварочный робот №4,2025-02-08 11:22:00.000 +0300,78.084824,2.320860,,,3.203344,,0
12079,52,M-013-04,Сварочный робот №4,2025-02-08 13:02:00.000 +0300,68.061344,2.989942,,,3.400035,,0
12080,52,M-013-04,Сварочный робот №4,2025-02-10 13:56:00.000 +0300,68.061344,2.989942,,,3.400035,,0
12081,52,M-013-04,Сварочный робот №4,2025-02-10 13:42:00.000 +0300,68.061344,2.989942,,,3.400035,,0
12082,52,M-013-04,Сварочный робот №4,2025-02-10 15:41:00.000 +0300,66.381101,2.376879,,,3.413434,,0
12083,52,M-013-04,Сварочный робот №4,2025-02-12 17:32:00.000 +0300,66.381101,2.376879,,,3.413434,,0
12084,52,M-013-04,Сварочный робот №4,2025-02-12 17:14:00.000 +0300,66.381101,2.376879,,,3.413434,,0
12085,52,M-013-04,Сварочный робот №4,2025-02-12 18:49:00.000 +0300,69.717920,1.998267,,,3.447085,,0
12086,52,M-013-04,Сварочный робот №4,2025-02-16 08:03:00.000 +0300,69.717920,1.998267,,,3.447085,,0
12087,52,M-013-04,Сварочный робот №4,2025-02-16 07:47:00.000 +0300,69.717920,1.998267,,,3.447085,,0
12088,52,M-013-04,Сварочный робот №4,2025-02-16 08:20:33.948 +0300,59.844370,2.832685,,,3.106552,,1
12089,52,M-013-04,Сварочный робот №4,2025-02-16 09:03:00.000 +0300,77.215362,2.206044,,,3.343663,,0
12090,52,M-013-04,Сварочный робот №4,2025-02-16 10:39:00.000 +0300,77.215362,2.206044,,,3.343663,,0
12091,52,M-013-04,Сварочный робот №4,2025-02-16 10:21:00.000 +0300,77.215362,2.206044,,,3.343663,,0
12092,52,M-013-04,Сварочный робот №4,2025-02-16 12:03:00.000 +0300,56.991094,3.010715,,,3.424124,,0
12093,52,M-013-04,Сварочный робот №4,2025-02-18 08:42:00.000 +0300,56.991094,3.010715,,,3.424124,,0
12094,52,M-013-04,Сварочный робот №4,2025-02-18 08:40:00.000 +0300,56.991094,3.010715,,,3.424124,,0
12095,52,M-013-04,Сварочный робот №4,2025-02-18 11:01:00.000 +0300,70.250932,3.187108,,,3.361951,,0
12096,52,M-013-04,Сварочный робот №4,2025-02-19 16:58:00.000 +0300,70.250932,3.187108,,,3.361951,,0
12097,52,M-013-04,Сварочный робот №4,2025-02-19 16:52:00.000 +0300,70.250932,3.187108,,,3.361951,,0
12098,52,M-013-04,Сварочный робот №4,2025-02-19 17:57:00.000 +0300,69.130329,1.912004,,,3.264500,,0
12099,52,M-013-04,Сварочный робот №4,2025-02-20 14:07:00.000 +0300,69.130329,1.912004,,,3.264500,,0
12100,52,M-013-04,Сварочный робот №4,2025-02-20 13:51:00.000 +0300,69.130329,1.912004,,,3.264500,,0
12101,52,M-013-04,Сварочный робот №4,2025-02-20 14:52:00.000 +0300,78.890788,1.928934,,,3.440094,,0
12102,52,M-013-04,Сварочный робот №4,2025-02-21 17:56:00.000 +0300,78.890788,1.928934,,,3.440094,,0
12103,52,M-013-04,Сварочный робот №4,2025-02-21 17:46:00.000 +0300,78.890788,1.928934,,,3.440094,,0
12104,52,M-013-04,Сварочный робот №4,2025-02-21 19:25:00.000 +0300,63.363755,2.614241,,,3.452619,,0
12105,52,M-013-04,Сварочный робот №4,2025-02-25 06:25:00.000 +0300,63.363755,2.614241,,,3.452619,,0
12106,52,M-013-04,Сварочный робот №4,2025-02-25 06:18:00.000 +0300,63.363755,2.614241,,,3.452619,,0
12107,52,M-013-04,Сварочный робот №4,2025-02-25 07:00:00.000 +0300,64.282865,3.091225,,,3.495755,,0
12108,52,M-013-04,Сварочный робот №4,2025-02-27 17:35:00.000 +0300,64.282865,3.091225,,,3.495755,,0
12109,52,M-013-04,Сварочный робот №4,2025-02-27 17:24:00.000 +0300,64.282865,3.091225,,,3.495755,,0
12110,52,M-013-04,Сварочный робот №4,2025-02-27 19:29:00.000 +0300,74.398585,2.152250,,,3.395849,,0
12111,52,M-013-04,Сварочный робот №4,2025-03-03 14:12:00.000 +0300,74.398585,2.152250,,,3.395849,,0
12112,52,M-013-04,Сварочный робот №4,2025-03-03 13:55:00.000 +0300,74.398585,2.152250,,,3.395849,,0
12113,52,M-013-04,Сварочный робот №4,2025-03-03 14:53:00.000 +0300,66.564602,2.558453,,,2.848163,,0
12114,52,M-013-04,Сварочный робот №4,2025-03-03 14:48:00.000 +0300,70.633463,2.943570,,,3.279323,,0
12115,52,M-013-04,Сварочный робот №4,2025-03-03 14:23:00.000 +0300,67.377512,2.795462,,,3.120107,,0
12116,52,M-013-04,Сварочный робот №4,2025-03-03 17:21:00.000 +0300,60.259741,2.952921,,,2.885599,,0
12117,52,M-013-04,Сварочный робот №4,2025-03-03 17:16:00.000 +0300,71.195964,2.954461,,,3.368705,,0
12118,52,M-013-04,Сварочный робот №4,2025-03-03 16:56:00.000 +0300,67.529467,2.411582,,,3.407077,,0
12119,52,M-013-04,Сварочный робот №4,2025-03-03 17:54:00.000 +0300,58.079348,2.619064,,,3.026661,,0
12120,52,M-013-04,Сварочный робот №4,2025-03-03 17:49:00.000 +0300,57.206508,2.312010,,,3.414072,,0
12121,52,M-013-04,Сварочный робот №4,2025-03-03 17:34:00.000 +0300,75.696921,2.897450,,,3.039891,,0
12122,52,M-013-04,Сварочный робот №4,2025-03-03 20:18:00.000 +0300,69.382408,3.435394,,,3.295490,,0
12123,52,M-013-04,Сварочный робот №4,2025-03-14 14:14:00.000 +0300,69.382408,3.435394,,,3.295490,,0
12124,52,M-013-04,Сварочный робот №4,2025-03-14 13:53:00.000 +0300,69.382408,3.435394,,,3.295490,,0
12125,52,M-013-04,Сварочный робот №4,2025-03-14 15:19:00.000 +0300,71.579837,2.693084,,,2.795159,,0
12126,52,M-013-04,Сварочный робот №4,2025-03-14 15:14:00.000 +0300,74.893084,3.186210,,,3.332577,,0
12127,52,M-013-04,Сварочный робот №4,2025-03-14 15:07:00.000 +0300,77.147626,2.657626,,,3.294579,,0
12128,52,M-013-04,Сварочный робот №4,2025-03-14 17:58:00.000 +0300,63.813101,5.006699,,,3.410016,,0
12129,52,M-013-04,Сварочный робот №4,2025-03-14 18:46:00.000 +0300,63.813101,5.006699,,,3.410016,,0
12130,52,M-013-04,Сварочный робот №4,2025-03-14 18:22:00.000 +0300,63.813101,5.006699,,,3.410016,,0
12131,52,M-013-04,Сварочный робот №4,2025-03-14 20:03:00.000 +0300,71.572001,2.367937,,,3.322470,,0
12132,52,M-013-04,Сварочный робот №4,2025-03-19 16:56:00.000 +0300,71.572001,2.367937,,,3.322470,,0
12133,52,M-013-04,Сварочный робот №4,2025-03-19 16:40:00.000 +0300,71.572001,2.367937,,,3.322470,,0
12134,52,M-013-04,Сварочный робот №4,2025-03-19 19:15:00.000 +0300,63.888284,3.062916,,,3.375277,,0
12135,52,M-013-04,Сварочный робот №4,2025-03-19 21:56:00.000 +0300,63.888284,3.062916,,,3.375277,,0
12136,52,M-013-04,Сварочный робот №4,2025-03-19 21:37:00.000 +0300,63.888284,3.062916,,,3.375277,,0
12137,52,M-013-04,Сварочный робот №4,2025-03-20 00:15:00.000 +0300,82.393064,1.852168,,,3.405278,,0
12138,52,M-013-04,Сварочный робот №4,2025-03-21 09:50:00.000 +0300,82.393064,1.852168,,,3.405278,,0
12139,52,M-013-04,Сварочный робот №4,2025-03-21 09:46:00.000 +0300,82.393064,1.852168,,,3.405278,,0
12140,52,M-013-04,Сварочный робот №4,2025-03-21 11:07:00.000 +0300,65.243767,2.875285,,,2.862628,,0
12141,52,M-013-04,Сварочный робот №4,2025-03-21 11:02:00.000 +0300,79.112475,2.115985,,,3.423307,,0
12142,52,M-013-04,Сварочный робот №4,2025-03-21 10:50:00.000 +0300,75.510090,3.142478,,,3.197630,,0
12143,52,M-013-04,Сварочный робот №4,2025-03-21 13:03:00.000 +0300,69.877956,2.824057,,,3.525687,,0
12144,52,M-013-04,Сварочный робот №4,2025-03-21 22:49:00.000 +0300,69.877956,2.824057,,,3.525687,,0
12145,52,M-013-04,Сварочный робот №4,2025-03-21 22:34:00.000 +0300,69.877956,2.824057,,,3.525687,,0
12146,52,M-013-04,Сварочный робот №4,2025-03-21 23:32:00.000 +0300,69.714105,3.102517,,,3.389557,,0
12147,52,M-013-04,Сварочный робот №4,2025-03-22 06:00:00.000 +0300,69.714105,3.102517,,,3.389557,,0
12148,52,M-013-04,Сварочный робот №4,2025-03-22 05:57:00.000 +0300,69.714105,3.102517,,,3.389557,,0
12149,52,M-013-04,Сварочный робот №4,2025-03-22 08:14:00.000 +0300,74.031476,2.810947,,,3.354191,,0
12150,52,M-013-04,Сварочный робот №4,2025-03-22 08:55:00.000 +0300,74.031476,2.810947,,,3.354191,,0
12151,52,M-013-04,Сварочный робот №4,2025-03-22 08:52:00.000 +0300,74.031476,2.810947,,,3.354191,,0
12152,52,M-013-04,Сварочный робот №4,2025-03-22 09:46:00.000 +0300,68.265284,2.587026,,,3.424975,,0
12153,52,M-013-04,Сварочный робот №4,2025-03-29 08:11:00.000 +0300,68.265284,2.587026,,,3.424975,,0
12154,52,M-013-04,Сварочный робот №4,2025-03-29 08:01:00.000 +0300,68.265284,2.587026,,,3.424975,,0
12155,52,M-013-04,Сварочный робот №4,2025-03-29 08:46:00.000 +0300,63.323935,2.185088,,,3.256737,,0
12156,52,M-013-04,Сварочный робот №4,2025-03-29 10:47:00.000 +0300,63.323935,2.185088,,,3.256737,,0
12157,52,M-013-04,Сварочный робот №4,2025-03-29 10:36:00.000 +0300,63.323935,2.185088,,,3.256737,,0
12158,52,M-013-04,Сварочный робот №4,2025-03-29 11:54:00.000 +0300,73.767515,2.223411,,,3.331334,,0
12159,52,M-013-04,Сварочный робот №4,2025-03-29 19:49:00.000 +0300,73.767515,2.223411,,,3.331334,,0
12160,52,M-013-04,Сварочный робот №4,2025-03-29 19:39:00.000 +0300,73.767515,2.223411,,,3.331334,,0
12161,52,M-013-04,Сварочный робот №4,2025-03-29 21:21:00.000 +0300,71.468024,2.050637,,,3.485566,,0
12162,52,M-013-04,Сварочный робот №4,2025-04-04 08:05:00.000 +0300,71.468024,2.050637,,,3.485566,,0
12163,52,M-013-04,Сварочный робот №4,2025-04-04 08:01:00.000 +0300,71.468024,2.050637,,,3.485566,,0
12164,52,M-013-04,Сварочный робот №4,2025-04-04 10:16:00.000 +0300,66.653525,3.167772,,,3.360462,,0
12165,52,M-013-04,Сварочный робот №4,2025-04-05 11:48:00.000 +0300,66.653525,3.167772,,,3.360462,,0
